No.,storeNumber,countryCode,ownershipTypeCode,latitude,longitude,address,city,countrySubdivisionCode,postalCode,windowsTimeZoneId,GMT,GMT_region,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thu_open,Thu_close,Fri_open,Fri_close,Sat_open,Sat_close,Sun_open,Sun_close
7640,49280-267505,US,LS,40.411811,-74.135135,2105 Route 35,middletown,NJ,7748,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7641,7617-21884,US,CO,40.410774,-74.133356,2011 Route 35,middletown,NJ,77481830,Eastern Standard Time,GMT-05:00,America/New_York,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
7642,11363-103664,US,CO,40.461419,-74.458622,522 Shoppes Boulevard|Shoppes at North Brunswick,north brunswick,NJ,89022798,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,21:00,06:30,21:00,06:30,20:00
7643,25615-241998,US,CO,40.51632,-74.373183,939 US ROUTE 1,edison,NJ,88174849,Eastern Standard Time,GMT-05:00,America/New_York,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00
7644,7758-59423,US,CO,40.240512,-74.305359,11 Village Center Drive,freehold,NJ,77282526,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00,06:00,21:00
7645,19195-193084,US,CO,40.521636,-74.23554,106 Page Avenue|Richmond Valley Plaza,staten island,NY,103092617,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7646,7292-1170,US,CO,40.496285,-74.443917,391 George Street|Kilmer Square,new brunswick,NJ,89012033,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7647,50211-272268,US,LS,40.332071,-74.119047,619 Newman Springs Road,lincroft,NJ,7738,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7648,53896-258613,US,LS,40.49557,-74.44988,One Robert Wood Johnson Place,new brunswick,NJ,8903,Eastern Standard Time,GMT-05:00,America/New_York,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,07:00,21:00,07:00,21:00
7649,76557-90426,US,LS,40.528278,-74.233312,2900 Veterans Rd W,staten island,NY,103092502,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,07:00,21:00,08:00,21:00,08:00,21:00
7650,51859-279429,US,CO,40.499268,-74.448231,38 College Ave,new brunswick,NJ,89018540,Eastern Standard Time,GMT-05:00,America/New_York,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00,07:30,19:00,07:30,19:00
7651,23510-214966,US,LS,40.43822,-74.504114,101 Grand Ave,north brunswick,NJ,8902,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7652,18033-166705,US,LS,40.544593,-74.334184,275 Menlo Park Mall,edison,NJ,88375402,Eastern Standard Time,GMT-05:00,America/New_York,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,22:00,10:00,22:00,11:00,20:00
7653,55621-288800,US,CO,40.526772,-74.201538,5801 Amboy Rd,staten island,NY,103093136,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7654,25917-242784,US,CO,40.421079,-74.528528,3804 Rt. 1 North,south brunswick,NJ,8852,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00,06:00,21:00
7655,19466-179945,US,LS,40.525039,-74.439577,105 Joyce Kilmer Ave|#30,piscataway,NJ,8854,Eastern Standard Time,GMT-05:00,America/New_York,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,Closed,Closed,Closed,Closed
7656,67774-302521,US,LS,40.557041,-74.300645,250 Woodbridge Center,woodbridge township,NJ,7095,Eastern Standard Time,GMT-05:00,America/New_York,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,10:00,21:00,10:00,21:00,11:00,19:00
7657,7767-252022,US,CO,40.557034,-74.343188,49 Route 27,edison,NJ,8817,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
7658,22993-226584,US,CO,40.210249,-74.257724,621 U.S Highway 9,freehold,NJ,77288565,Eastern Standard Time,GMT-05:00,America/New_York,06:30,12:00,06:30,12:00,06:30,19:00,06:30,19:00,06:30,19:00,05:30,21:00,05:30,21:00
7659,29398-253346,US,CO,40.542098,-74.206936,1243 Woodrow Rd.|306,staten island,NY,10312,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7660,26647-242587,US,LS,40.55685,-74.263252,Mile Marker 92.9,woodbridge twp,NJ,7095,Eastern Standard Time,GMT-05:00,America/New_York,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
7661,7719-53119,US,CO,40.563379,-74.298491,774 Route 1 N,woodbridge twp,NJ,88302653,Eastern Standard Time,GMT-05:00,America/New_York,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,20:30
7662,57892-290747,US,LS,40.560363,-74.264457,Thomas Edison Travel Plaza Milepost 92.9,woodbridge,NJ,7095,Eastern Standard Time,GMT-05:00,America/New_York,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
7663,76554-90969,US,LS,40.548621,-74.426699,5000 Hadley Center Dr,south plainfield,NJ,70801140,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7664,7254-831,US,CO,40.350756,-74.065578,4-6 White Street,red bank,NJ,77011635,Eastern Standard Time,GMT-05:00,America/New_York,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:30,19:00,05:30,19:00
7665,2863-271106,US,CO,40.551999,-74.435073,1400 Centennial Avenue,piscataway,NJ,8854,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,19:00,06:30,19:00
7666,7289-751,US,CO,40.333128,-74.061295,551 Route 35|The Grove,shrewsbury,NJ,77024138,Eastern Standard Time,GMT-05:00,America/New_York,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,17:30
7667,79448-104049,US,LS,40.429599,-74.558712,3333 Rt. 27,franklin twp,NJ,88231312,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30
7668,76790-108083,US,LS,40.382439,-74.574196,4190 Rt 1 N,south brunswick,NJ,8852,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7669,56930-289377,US,LS,40.277239,-74.540977,70 Princeton Hightstown Rd,east windsor,NJ,85201933,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7670,7361-1504,US,CO,40.521568,-74.521327,120 Cedar Grove Lane|Cedar Grove Shopping Center,somerset,NJ,88736462,Eastern Standard Time,GMT-05:00,America/New_York,05:30,18:30,05:30,18:30,05:30,18:30,05:30,18:30,05:30,18:30,Closed,Closed,Closed,Closed
7671,20164-203764,US,CO,40.291877,-74.053313,178 Route 35,eatontown,NJ,77241883,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00,05:30,21:00
7672,19642-201004,US,LS,40.575344,-74.169709,2873 Richmond Ave,staten island,NY,10314,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7673,10398-100807,US,CO,40.581618,-74.166434,2655 Richmond Avenue|1485|Staten Island Mall,staten island,NY,103145821,Eastern Standard Time,GMT-05:00,America/New_York,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,08:00,21:00,08:00,21:00,09:00,18:00
7674,73921-134615,US,LS,41.189751,-74.485323,530 CR-515,vernon,NJ,7462,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7675,11690-104888,US,CO,41.108843,-74.580818,111 Rt. 23 South,franklin,NJ,74162005,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,18:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00
7676,57683-290810,US,CO,41.076056,-74.659352,8A North Village Blvd.,sparta,NJ,7848,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
7677,72437-5061,US,LS,41.150285,-74.188083,MM-33 N,sloatsburg,NY,10974,Eastern Standard Time,GMT-05:00,America/New_York,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
7678,14298-112284,US,CO,41.008917,-74.292615,45 Wanaque Avenue|Pompton Lakes Town Square,pompton lakes,NJ,74422023,Eastern Standard Time,GMT-05:00,America/New_York,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,06:00,22:00
7679,76836-95674,US,LS,40.99242,-74.312367,94 SR-23,riverdale,NJ,7457,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7680,14497-116306,US,CO,41.026764,-74.239751,411 Ramapo Valley Rd,oakland,NJ,74362707,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,06:00,20:30
7681,73858-93628,US,LS,41.098972,-74.146675,125 Franklin Tpke,mahwah,NJ,74301341,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7682,24477-238100,US,CO,41.084523,-74.152005,380 Route 17 S,mahwah,NJ,74302134,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,20:00,06:00,20:00
7683,13454-106336,US,CO,41.453216,-74.382505,51 Orange Plaza Lane|Orange Plaza,middletown,NY,109402254,Eastern Standard Time,GMT-05:00,America/New_York,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,06:30,22:00,06:30,22:00
7684,19917-202867,US,LS,41.454357,-74.366682,1 N Galleria Dr,middletown,NY,10941,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7685,76491-97547,US,LS,41.317517,-74.153088,128 Bailey Farm Rd,monroe,NY,109504952,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7686,11928-104892,US,CO,40.994054,-74.213335,816 High Mountain Rd.|Urban Farms Shopping Center,franklin lakes,NJ,74172105,Eastern Standard Time,GMT-05:00,America/New_York,05:30,20:00,05:30,16:00,05:30,16:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00
7687,13982-106892,US,CO,41.076139,-74.138914,561 North Franklin Turnpike|Franklin Square,ramsey,NJ,74461157,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00
7688,47566-258728,US,CO,41.46366,-74.374584,555 Route 211 East|Suite 1,middletown,NY,109411715,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,22:00,05:30,22:00,06:30,20:00
7689,9660-97316,US,CO,40.907329,-74.558491,395 Mount Hope Avenue|300,rockaway,NJ,78661661,Eastern Standard Time,GMT-05:00,America/New_York,06:00,22:00,06:00,13:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00
7690,48652-263848,US,LS,40.908613,-74.397013,550 Myrtle Avenue,boonton,NJ,7005,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
7691,76236-93128,US,LS,40.905863,-74.559413,381 Mt. Hope Ave,rockaway,NJ,78661697,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7692,7271-814,US,CO,41.057098,-74.142559,8 West Main Street,ramsey,NJ,74461810,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7693,7429-802,US,CO,41.111585,-74.113229,215 Route 59|Airmont Village Square,suffern,NY,109015203,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:30,06:00,20:30,06:00,18:30,06:00,20:30,06:00,21:00,06:00,21:00,06:00,20:30
7694,52732-282854,US,CO,40.944681,-74.273239,"1809 Route 23 South, Wayne",wayne,NJ,7470,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
7695,7280-225285,US,CO,40.960691,-74.240159,1118 Hamburg Turnpike,wayne,NJ,74703280,Eastern Standard Time,GMT-05:00,America/New_York,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,05:30,22:00,06:00,22:00,06:00,22:00
7696,13926-111184,US,CO,40.892933,-74.478476,2-28 West Main Street|Denville Plaza,denville,NJ,78341212,Eastern Standard Time,GMT-05:00,America/New_York,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00
7697,7518-12871,US,CO,41.316472,-74.126534,400 Dune Rd.|Route 32|Woodbury Common Premium Outlet,central valley,NY,109176201,Eastern Standard Time,GMT-05:00,America/New_York,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,09:00,19:00,09:00,19:00,10:00,19:00
7698,9366-96094,US,CO,40.939494,-74.269064,1606 Route 23 North,wayne,NJ,74707523,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:30,21:00
7699,7445-2506,US,CO,41.011096,-74.167326,325 Franklin Avenue,wyckoff,NJ,74812035,Eastern Standard Time,GMT-05:00,America/New_York,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,06:00,22:00,06:00,21:00
7700,7880-81643,US,CO,40.866573,-74.506932,3056 Route 10 West,denville,NJ,78343486,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
7701,14185-112429,US,CO,40.944719,-74.204925,183 Hamburg Turnpike,wayne,NJ,74702114,Eastern Standard Time,GMT-05:00,America/New_York,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00
7702,11929-292060,US,CO,40.986039,-74.139613,129 Godwin Ave,midland park,NJ,7432,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00
7703,26761-245299,US,CO,40.863661,-74.398023,1429 Route 46,parsippany,NJ,70542908,Eastern Standard Time,GMT-05:00,America/New_York,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,06:00,22:00,06:00,22:00
7704,56239-286411,US,LS,40.862722,-74.388753,1157 US Hwy 46,parsippany,NJ,7054,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7705,56661-289772,US,CO,40.874168,-74.649845,401 Rt. 10,ledgewood,NJ,78529637,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
7706,25228-237517,US,LS,40.889677,-74.271605,632 US Highway 46,fairfield,NJ,7004,Eastern Standard Time,GMT-05:00,America/New_York,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
7707,65778-300238,US,LS,40.890522,-74.258271,1100 Willowbrook Blvd,wayne,NJ,74706901,Eastern Standard Time,GMT-05:00,America/New_York,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,21:00,10:00,21:00,11:00,18:00
7708,7451-2504,US,CO,40.888471,-74.259882,1400 Willowbrook Mall|Willowbrook Mall,wayne,NJ,74706905,Eastern Standard Time,GMT-05:00,America/New_York,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,09:00,20:00,10:00,19:00
7709,79414-101834,US,LS,40.842558,-74.463449,245 Littleton Road,morris plains,NJ,79502921,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,07:00,19:00,07:00,19:00
7710,21295-209404,US,CO,40.889932,-74.249354,57 state route 23,wayne,NJ,74706936,Eastern Standard Time,GMT-05:00,America/New_York,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00
7711,26193-243948,US,CO,40.84084,-74.458777,1739 Route 10 East,parsippany,NJ,7054,Eastern Standard Time,GMT-05:00,America/New_York,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,06:00,18:00,06:00,18:00
7712,7700-32162,US,CO,40.962206,-74.130878,224 Rock Road,glen rock,NJ,74521709,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,20:00
7713,48182-261869,US,CO,40.887713,-74.216153,1730 US 46 West|Unit #4,woodland park,NJ,74241716,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7714,21655-213985,US,CO,40.943117,-74.129257,16-31 state route 208,fair lawn,NJ,74102805,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00
7715,7320-1267,US,CO,40.848909,-74.296981,546 Passaic Ave.,west caldwell,NJ,70067449,Eastern Standard Time,GMT-05:00,America/New_York,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,06:30,20:00,06:30,19:30
7716,79741-126993,US,LS,33.743727,-118.100435,1101 Pacific Coast Highway,seal beach,CA,907406245,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
7717,5255-289,US,CO,33.75973,-118.114645,6324 East Pacific Coast Hwy.|Suite B,long beach,CA,908034840,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,06:00,20:00,06:00,20:00
7718,13748-107954,US,CO,33.758098,-118.082023,2311 Seal Beach Blvd|Suite 101|Pacific Getaway Plaza,seal beach,CA,907405636,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:00,20:00,05:00,20:00
7719,21821-215006,US,LS,33.760978,-118.116026,6290 E Pacific Coast Hwy,long beach,CA,90803,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
7720,579-301,US,CO,33.759984,-118.133684,5251 E 2nd Street,long beach,CA,908035327,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
7721,29629-254259,US,LS,33.774349,-118.11958,5760 East 7th Street,long beach,CA,90803,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
7722,79747-136393,US,LS,33.759776,-118.147131,3900 E OCEAN AVENUE,long beach,CA,908032817,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7723,5961-15935,US,CO,33.782106,-118.071574,12430 Seal Beach Blvd|#G|Old Ranch Town Center,seal beach,CA,907402791,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,20:00,05:30,20:00
7724,49343-267857,US,LS,33.7814,-118.069707,12470 Seal Beach Blvd,seal beach,CA,90740,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
7725,29836-255024,US,LS,33.783166,-118.069591,12300 Seal Beach,seal beach,CA,90740,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
7726,6865-84720,US,CO,33.795686,-118.108541,2221 Palo Verde Ave|1-A,long beach,CA,908152364,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,05:00,19:00,05:30,19:00
7727,9382-96453,US,CO,33.775204,-118.152613,3390 E. 7th Street,long beach,CA,908045003,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
7728,5795-285943,US,CO,33.789465,-118.139321,1775 Ximeno Avenue,long beach,CA,90815,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30,05:00,23:30,05:00,23:30
7729,79666-114970,US,LS,33.790551,-118.137446,1820 Ximeno Ave,long beach,CA,908152849,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
7730,17553-164224,US,CO,33.796372,-118.124467,5501 East Stearns Street,long beach,CA,908153125,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,18:30,04:30,18:30,04:30,18:30,04:30,19:30,04:30,20:00,05:00,18:30,05:00,18:00
7731,29755-254260,US,LS,33.798248,-118.123028,2270 N Bellflower Blvd,long beach,CA,90815,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7732,10810-101571,US,CO,33.803334,-118.07075,3575 Katella Avenue,los alamitos,CA,907203103,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,20:00,05:30,19:00
7733,22821-224705,US,CO,33.810184,-118.105527,6560 East Spring Street,long beach,CA,908151554,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00,06:00,20:30
7734,5808-16794,US,CO,33.808583,-118.124935,2890 N Bellflower Blvd|#A-1|The Los Altos Marketplace,long beach,CA,908151125,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,21:00,04:30,20:30,04:30,20:00
7735,74605-79833,US,LS,33.810738,-118.115715,5949 E Spring St,long beach,CA,908083752,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
7736,16779-161664,US,CO,33.781594,-118.029379,12452 Valley View Street,garden grove,CA,928452033,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,16:00,05:00,16:00,05:00,16:00,05:00,16:00,05:00,16:00,05:30,16:00,05:30,16:00
